event_id,date,event_time,source,event_type,agent,counterparty,channel,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail,payload
17,2022-01-03,2022-01-03 09:30:17,social,friend_request,PersuaderAgent,MeanReversionAgent,friend_request,,,0,0.0,0.0,,,,,第 1 轮：PersuaderAgent 申请添加 MeanReversionAgent 为好友,"{""round"": 1, ""status"": ""pending""}"
18,2022-01-03,2022-01-03 09:30:18,social,friend_request,PersuaderAgent,ContrarianAgent,friend_request,,,0,0.0,0.0,,,,,第 1 轮：PersuaderAgent 申请添加 ContrarianAgent 为好友,"{""round"": 1, ""status"": ""pending""}"
19,2022-01-03,2022-01-03 09:30:19,social,friend_request,FreeRiderAgent,LowVolatilityAgent,friend_request,,,0,0.0,0.0,,,,,第 1 轮：FreeRiderAgent 申请添加 LowVolatilityAgent 为好友,"{""round"": 1, ""status"": ""pending""}"
20,2022-01-03,2022-01-03 09:30:20,social,friend_request,FreeRiderAgent,CommitteeTeamAgent,friend_request,,,0,0.0,0.0,,,,,第 1 轮：FreeRiderAgent 申请添加 CommitteeTeamAgent 为好友,"{""round"": 1, ""status"": ""pending""}"
21,2022-01-03,2022-01-03 09:30:21,social,friend_request,ContrarianAgent,MeanReversionAgent,friend_request,,,0,0.0,0.0,,,,,第 1 轮：ContrarianAgent 申请添加 MeanReversionAgent 为好友,"{""round"": 1, ""status"": ""pending""}"
22,2022-01-03,2022-01-03 09:30:22,social,friend_request,ContrarianAgent,DrawdownBuyerAgent,friend_request,,,0,0.0,0.0,,,,,第 1 轮：ContrarianAgent 申请添加 DrawdownBuyerAgent 为好友,"{""round"": 1, ""status"": ""pending""}"
23,2022-01-03,2022-01-03 09:30:23,social,friend_request,SocialGraphAgent,MomentumAgent,friend_request,,,0,0.0,0.0,,,,,第 1 轮：SocialGraphAgent 申请添加 MomentumAgent 为好友,"{""round"": 1, ""status"": ""pending""}"
24,2022-01-03,2022-01-03 09:30:24,social,friend_request,SocialGraphAgent,MeanReversionAgent,friend_request,,,0,0.0,0.0,,,,,第 1 轮：SocialGraphAgent 申请添加 MeanReversionAgent 为好友,"{""round"": 1, ""status"": ""pending""}"
25,2022-01-03,2022-01-03 09:30:25,social,friend_accept,TruthfulReporterAgent,MomentumAgent,friend_request,,,0,0.0,0.0,,,,,TruthfulReporterAgent 通过了 MomentumAgent 的好友申请：strategy similarity 1.00 >= threshold 0.35,"{""sender"": ""MomentumAgent"", ""receiver"": ""TruthfulReporterAgent"", ""status"": ""accepted"", ""similarity"": 1.0, ""reason"": ""strategy similarity 1.00 >= threshold 0.35""}"
26,2022-01-03,2022-01-03 09:30:26,social,friend_accept,CommitteeTeamAgent,MomentumAgent,friend_request,,,0,0.0,0.0,,,,,CommitteeTeamAgent 通过了 MomentumAgent 的好友申请：strategy similarity 0.60 >= threshold 0.35,"{""sender"": ""MomentumAgent"", ""receiver"": ""CommitteeTeamAgent"", ""status"": ""accepted"", ""similarity"": 0.6, ""reason"": ""strategy similarity 0.60 >= threshold 0.35""}"
27,2022-01-03,2022-01-03 09:30:27,social,friend_accept,PersuaderAgent,MeanReversionAgent,friend_request,,,0,0.0,0.0,,,,,PersuaderAgent 通过了 MeanReversionAgent 的好友申请：strategy similarity 1.00 >= threshold 0.35,"{""sender"": ""MeanReversionAgent"", ""receiver"": ""PersuaderAgent"", ""status"": ""accepted"", ""similarity"": 1.0, ""reason"": ""strategy similarity 1.00 >= threshold 0.35""}"
28,2022-01-03,2022-01-03 09:30:28,social,friend_accept,ContrarianAgent,MeanReversionAgent,friend_request,,,0,0.0,0.0,,,,,ContrarianAgent 通过了 MeanReversionAgent 的好友申请：strategy similarity 1.00 >= threshold 0.35,"{""sender"": ""MeanReversionAgent"", ""receiver"": ""ContrarianAgent"", ""status"": ""accepted"", ""similarity"": 1.0, ""reason"": ""strategy similarity 1.00 >= threshold 0.35""}"
29,2022-01-03,2022-01-03 09:30:29,social,friend_accept,FreeRiderAgent,LowVolatilityAgent,friend_request,,,0,0.0,0.0,,,,,FreeRiderAgent 通过了 LowVolatilityAgent 的好友申请：strategy similarity 1.00 >= threshold 0.35,"{""sender"": ""LowVolatilityAgent"", ""receiver"": ""FreeRiderAgent"", ""status"": ""accepted"", ""similarity"": 1.0, ""reason"": ""strategy similarity 1.00 >= threshold 0.35""}"
30,2022-01-03,2022-01-03 09:30:30,social,friend_accept,CommitteeTeamAgent,LowVolatilityAgent,friend_request,,,0,0.0,0.0,,,,,CommitteeTeamAgent 通过了 LowVolatilityAgent 的好友申请：strategy similarity 0.60 >= threshold 0.35,"{""sender"": ""LowVolatilityAgent"", ""receiver"": ""CommitteeTeamAgent"", ""status"": ""accepted"", ""similarity"": 0.6, ""reason"": ""strategy similarity 0.60 >= threshold 0.35""}"
31,2022-01-03,2022-01-03 09:30:31,social,friend_accept,ContrarianAgent,DrawdownBuyerAgent,friend_request,,,0,0.0,0.0,,,,,ContrarianAgent 通过了 DrawdownBuyerAgent 的好友申请：strategy similarity 1.00 >= threshold 0.35,"{""sender"": ""DrawdownBuyerAgent"", ""receiver"": ""ContrarianAgent"", ""status"": ""accepted"", ""similarity"": 1.0, ""reason"": ""strategy similarity 1.00 >= threshold 0.35""}"
32,2022-01-03,2022-01-03 09:30:32,social,friend_accept,CommitteeTeamAgent,DrawdownBuyerAgent,friend_request,,,0,0.0,0.0,,,,,CommitteeTeamAgent 通过了 DrawdownBuyerAgent 的好友申请：strategy similarity 0.60 >= threshold 0.35,"{""sender"": ""DrawdownBuyerAgent"", ""receiver"": ""CommitteeTeamAgent"", ""status"": ""accepted"", ""similarity"": 0.6, ""reason"": ""strategy similarity 0.60 >= threshold 0.35""}"
33,2022-01-03,2022-01-03 09:30:33,social,friend_accept,CommitteeTeamAgent,RandomAgent,friend_request,,,0,0.0,0.0,,,,,CommitteeTeamAgent 通过了 RandomAgent 的好友申请：strategy similarity 0.60 >= threshold 0.35,"{""sender"": ""RandomAgent"", ""receiver"": ""CommitteeTeamAgent"", ""status"": ""accepted"", ""similarity"": 0.6, ""reason"": ""strategy similarity 0.60 >= threshold 0.35""}"
34,2022-01-03,2022-01-03 09:30:34,social,friend_accept,DynamicTeamAgent,RandomAgent,friend_request,,,0,0.0,0.0,,,,,DynamicTeamAgent 通过了 RandomAgent 的好友申请：strategy similarity 0.60 >= threshold 0.35,"{""sender"": ""RandomAgent"", ""receiver"": ""DynamicTeamAgent"", ""status"": ""accepted"", ""similarity"": 0.6, ""reason"": ""strategy similarity 0.60 >= threshold 0.35""}"
35,2022-01-03,2022-01-03 09:30:35,social,friend_reject,MomentumAgent,CommitteeTeamAgent,friend_request,,,0,0.0,0.0,,,,,MomentumAgent 拒绝了 CommitteeTeamAgent 的好友申请：already friends,"{""sender"": ""CommitteeTeamAgent"", ""receiver"": ""MomentumAgent"", ""status"": ""rejected"", ""similarity"": 0.6, ""reason"": ""already friends""}"
36,2022-01-03,2022-01-03 09:30:36,social,friend_reject,MeanReversionAgent,CommitteeTeamAgent,friend_request,,,0,0.0,0.0,,,,,MeanReversionAgent 拒绝了 CommitteeTeamAgent 的好友申请：CommitteeTeamAgent reached max_friends=6,"{""sender"": ""CommitteeTeamAgent"", ""receiver"": ""MeanReversionAgent"", ""status"": ""rejected"", ""similarity"": 0.6, ""reason"": ""CommitteeTeamAgent reached max_friends=6""}"
37,2022-01-03,2022-01-03 09:30:37,social,friend_accept,MomentumAgent,DynamicTeamAgent,friend_request,,,0,0.0,0.0,,,,,MomentumAgent 通过了 DynamicTeamAgent 的好友申请：strategy similarity 0.60 >= threshold 0.35,"{""sender"": ""DynamicTeamAgent"", ""receiver"": ""MomentumAgent"", ""status"": ""accepted"", ""similarity"": 0.6, ""reason"": ""strategy similarity 0.60 >= threshold 0.35""}"
38,2022-01-03,2022-01-03 09:30:38,social,friend_accept,MeanReversionAgent,DynamicTeamAgent,friend_request,,,0,0.0,0.0,,,,,MeanReversionAgent 通过了 DynamicTeamAgent 的好友申请：strategy similarity 0.60 >= threshold 0.35,"{""sender"": ""DynamicTeamAgent"", ""receiver"": ""MeanReversionAgent"", ""status"": ""accepted"", ""similarity"": 0.6, ""reason"": ""strategy similarity 0.60 >= threshold 0.35""}"
39,2022-01-03,2022-01-03 09:30:39,social,friend_reject,MomentumAgent,TruthfulReporterAgent,friend_request,,,0,0.0,0.0,,,,,MomentumAgent 拒绝了 TruthfulReporterAgent 的好友申请：already friends,"{""sender"": ""TruthfulReporterAgent"", ""receiver"": ""MomentumAgent"", ""status"": ""rejected"", ""similarity"": 1.0, ""reason"": ""already friends""}"
40,2022-01-03,2022-01-03 09:30:40,social,friend_reject,CommitteeTeamAgent,TruthfulReporterAgent,friend_request,,,0,0.0,0.0,,,,,CommitteeTeamAgent 拒绝了 TruthfulReporterAgent 的好友申请：CommitteeTeamAgent reached max_friends=6,"{""sender"": ""TruthfulReporterAgent"", ""receiver"": ""CommitteeTeamAgent"", ""status"": ""rejected"", ""similarity"": 0.6, ""reason"": ""CommitteeTeamAgent reached max_friends=6""}"
41,2022-01-03,2022-01-03 09:30:41,social,friend_reject,MeanReversionAgent,PersuaderAgent,friend_request,,,0,0.0,0.0,,,,,MeanReversionAgent 拒绝了 PersuaderAgent 的好友申请：already friends,"{""sender"": ""PersuaderAgent"", ""receiver"": ""MeanReversionAgent"", ""status"": ""rejected"", ""similarity"": 1.0, ""reason"": ""already friends""}"
42,2022-01-03,2022-01-03 09:30:42,social,friend_accept,ContrarianAgent,PersuaderAgent,friend_request,,,0,0.0,0.0,,,,,ContrarianAgent 通过了 PersuaderAgent 的好友申请：strategy similarity 1.00 >= threshold 0.35,"{""sender"": ""PersuaderAgent"", ""receiver"": ""ContrarianAgent"", ""status"": ""accepted"", ""similarity"": 1.0, ""reason"": ""strategy similarity 1.00 >= threshold 0.35""}"
43,2022-01-03,2022-01-03 09:30:43,social,friend_reject,LowVolatilityAgent,FreeRiderAgent,friend_request,,,0,0.0,0.0,,,,,LowVolatilityAgent 拒绝了 FreeRiderAgent 的好友申请：already friends,"{""sender"": ""FreeRiderAgent"", ""receiver"": ""LowVolatilityAgent"", ""status"": ""rejected"", ""similarity"": 1.0, ""reason"": ""already friends""}"
44,2022-01-03,2022-01-03 09:30:44,social,friend_reject,CommitteeTeamAgent,FreeRiderAgent,friend_request,,,0,0.0,0.0,,,,,CommitteeTeamAgent 拒绝了 FreeRiderAgent 的好友申请：CommitteeTeamAgent reached max_friends=6,"{""sender"": ""FreeRiderAgent"", ""receiver"": ""CommitteeTeamAgent"", ""status"": ""rejected"", ""similarity"": 0.6, ""reason"": ""CommitteeTeamAgent reached max_friends=6""}"
45,2022-01-03,2022-01-03 09:30:45,social,friend_reject,MeanReversionAgent,ContrarianAgent,friend_request,,,0,0.0,0.0,,,,,MeanReversionAgent 拒绝了 ContrarianAgent 的好友申请：already friends,"{""sender"": ""ContrarianAgent"", ""receiver"": ""MeanReversionAgent"", ""status"": ""rejected"", ""similarity"": 1.0, ""reason"": ""already friends""}"
46,2022-01-03,2022-01-03 09:30:46,social,friend_reject,DrawdownBuyerAgent,ContrarianAgent,friend_request,,,0,0.0,0.0,,,,,DrawdownBuyerAgent 拒绝了 ContrarianAgent 的好友申请：already friends,"{""sender"": ""ContrarianAgent"", ""receiver"": ""DrawdownBuyerAgent"", ""status"": ""rejected"", ""similarity"": 1.0, ""reason"": ""already friends""}"
47,2022-01-03,2022-01-03 09:30:47,social,friend_accept,MomentumAgent,SocialGraphAgent,friend_request,,,0,0.0,0.0,,,,,MomentumAgent 通过了 SocialGraphAgent 的好友申请：strategy similarity 0.60 >= threshold 0.35,"{""sender"": ""SocialGraphAgent"", ""receiver"": ""MomentumAgent"", ""status"": ""accepted"", ""similarity"": 0.6, ""reason"": ""strategy similarity 0.60 >= threshold 0.35""}"
48,2022-01-03,2022-01-03 09:30:48,social,friend_accept,MeanReversionAgent,SocialGraphAgent,friend_request,,,0,0.0,0.0,,,,,MeanReversionAgent 通过了 SocialGraphAgent 的好友申请：strategy similarity 0.60 >= threshold 0.35,"{""sender"": ""SocialGraphAgent"", ""receiver"": ""MeanReversionAgent"", ""status"": ""accepted"", ""similarity"": 0.6, ""reason"": ""strategy similarity 0.60 >= threshold 0.35""}"
49,2022-01-03,2022-01-03 09:30:49,social,friend_request,MomentumAgent,MeanReversionAgent,friend_request,,,0,0.0,0.0,,,,,第 2 轮：MomentumAgent 申请添加 MeanReversionAgent 为好友,"{""round"": 2, ""status"": ""pending""}"
50,2022-01-03,2022-01-03 09:30:50,social,friend_request,MomentumAgent,LowVolatilityAgent,friend_request,,,0,0.0,0.0,,,,,第 2 轮：MomentumAgent 申请添加 LowVolatilityAgent 为好友,"{""round"": 2, ""status"": ""pending""}"
51,2022-01-03,2022-01-03 09:30:51,social,friend_request,MeanReversionAgent,CommitteeTeamAgent,friend_request,,,0,0.0,0.0,,,,,第 2 轮：MeanReversionAgent 申请添加 CommitteeTeamAgent 为好友,"{""round"": 2, ""status"": ""pending""}"
52,2022-01-03,2022-01-03 09:30:52,social,friend_request,MeanReversionAgent,MomentumAgent,friend_request,,,0,0.0,0.0,,,,,第 2 轮：MeanReversionAgent 申请添加 MomentumAgent 为好友,"{""round"": 2, ""status"": ""pending""}"
53,2022-01-03,2022-01-03 09:30:53,social,friend_request,LowVolatilityAgent,DynamicTeamAgent,friend_request,,,0,0.0,0.0,,,,,第 2 轮：LowVolatilityAgent 申请添加 DynamicTeamAgent 为好友,"{""round"": 2, ""status"": ""pending""}"
54,2022-01-03,2022-01-03 09:30:54,social,friend_request,LowVolatilityAgent,SocialGraphAgent,friend_request,,,0,0.0,0.0,,,,,第 2 轮：LowVolatilityAgent 申请添加 SocialGraphAgent 为好友,"{""round"": 2, ""status"": ""pending""}"
55,2022-01-03,2022-01-03 09:30:55,social,friend_request,DrawdownBuyerAgent,DynamicTeamAgent,friend_request,,,0,0.0,0.0,,,,,第 2 轮：DrawdownBuyerAgent 申请添加 DynamicTeamAgent 为好友,"{""round"": 2, ""status"": ""pending""}"
56,2022-01-03,2022-01-03 09:30:56,social,friend_request,DrawdownBuyerAgent,SocialGraphAgent,friend_request,,,0,0.0,0.0,,,,,第 2 轮：DrawdownBuyerAgent 申请添加 SocialGraphAgent 为好友,"{""round"": 2, ""status"": ""pending""}"
57,2022-01-03,2022-01-03 09:30:57,social,friend_request,RandomAgent,SocialGraphAgent,friend_request,,,0,0.0,0.0,,,,,第 2 轮：RandomAgent 申请添加 SocialGraphAgent 为好友,"{""round"": 2, ""status"": ""pending""}"
58,2022-01-03,2022-01-03 09:30:58,social,friend_request,RandomAgent,MomentumAgent,friend_request,,,0,0.0,0.0,,,,,第 2 轮：RandomAgent 申请添加 MomentumAgent 为好友,"{""round"": 2, ""status"": ""pending""}"
59,2022-01-03,2022-01-03 09:30:59,social,friend_request,CommitteeTeamAgent,MeanReversionAgent,friend_request,,,0,0.0,0.0,,,,,第 2 轮：CommitteeTeamAgent 申请添加 MeanReversionAgent 为好友,"{""round"": 2, ""status"": ""pending""}"
60,2022-01-03,2022-01-03 09:31:00,social,friend_request,CommitteeTeamAgent,TruthfulReporterAgent,friend_request,,,0,0.0,0.0,,,,,第 2 轮：CommitteeTeamAgent 申请添加 TruthfulReporterAgent 为好友,"{""round"": 2, ""status"": ""pending""}"
61,2022-01-03,2022-01-03 09:31:01,social,friend_request,DynamicTeamAgent,LowVolatilityAgent,friend_request,,,0,0.0,0.0,,,,,第 2 轮：DynamicTeamAgent 申请添加 LowVolatilityAgent 为好友,"{""round"": 2, ""status"": ""pending""}"
62,2022-01-03,2022-01-03 09:31:02,social,friend_request,DynamicTeamAgent,DrawdownBuyerAgent,friend_request,,,0,0.0,0.0,,,,,第 2 轮：DynamicTeamAgent 申请添加 DrawdownBuyerAgent 为好友,"{""round"": 2, ""status"": ""pending""}"
63,2022-01-03,2022-01-03 09:31:03,social,friend_request,TruthfulReporterAgent,CommitteeTeamAgent,friend_request,,,0,0.0,0.0,,,,,第 2 轮：TruthfulReporterAgent 申请添加 CommitteeTeamAgent 为好友,"{""round"": 2, ""status"": ""pending""}"
64,2022-01-03,2022-01-03 09:31:04,social,friend_request,TruthfulReporterAgent,DynamicTeamAgent,friend_request,,,0,0.0,0.0,,,,,第 2 轮：TruthfulReporterAgent 申请添加 DynamicTeamAgent 为好友,"{""round"": 2, ""status"": ""pending""}"
65,2022-01-03,2022-01-03 09:31:05,social,friend_request,PersuaderAgent,CommitteeTeamAgent,friend_request,,,0,0.0,0.0,,,,,第 2 轮：PersuaderAgent 申请添加 CommitteeTeamAgent 为好友,"{""round"": 2, ""status"": ""pending""}"
66,2022-01-03,2022-01-03 09:31:06,social,friend_request,PersuaderAgent,DynamicTeamAgent,friend_request,,,0,0.0,0.0,,,,,第 2 轮：PersuaderAgent 申请添加 DynamicTeamAgent 为好友,"{""round"": 2, ""status"": ""pending""}"
67,2022-01-03,2022-01-03 09:31:07,social,friend_request,FreeRiderAgent,CommitteeTeamAgent,friend_request,,,0,0.0,0.0,,,,,第 2 轮：FreeRiderAgent 申请添加 CommitteeTeamAgent 为好友,"{""round"": 2, ""status"": ""pending""}"
68,2022-01-03,2022-01-03 09:31:08,social,friend_request,FreeRiderAgent,DynamicTeamAgent,friend_request,,,0,0.0,0.0,,,,,第 2 轮：FreeRiderAgent 申请添加 DynamicTeamAgent 为好友,"{""round"": 2, ""status"": ""pending""}"
69,2022-01-03,2022-01-03 09:31:09,social,friend_request,ContrarianAgent,CommitteeTeamAgent,friend_request,,,0,0.0,0.0,,,,,第 2 轮：ContrarianAgent 申请添加 CommitteeTeamAgent 为好友,"{""round"": 2, ""status"": ""pending""}"
70,2022-01-03,2022-01-03 09:31:10,social,friend_request,ContrarianAgent,DynamicTeamAgent,friend_request,,,0,0.0,0.0,,,,,第 2 轮：ContrarianAgent 申请添加 DynamicTeamAgent 为好友,"{""round"": 2, ""status"": ""pending""}"
71,2022-01-03,2022-01-03 09:31:11,social,friend_request,SocialGraphAgent,LowVolatilityAgent,friend_request,,,0,0.0,0.0,,,,,第 2 轮：SocialGraphAgent 申请添加 LowVolatilityAgent 为好友,"{""round"": 2, ""status"": ""pending""}"
72,2022-01-03,2022-01-03 09:31:12,social,friend_request,SocialGraphAgent,DrawdownBuyerAgent,friend_request,,,0,0.0,0.0,,,,,第 2 轮：SocialGraphAgent 申请添加 DrawdownBuyerAgent 为好友,"{""round"": 2, ""status"": ""pending""}"
73,2022-01-03,2022-01-03 09:31:13,social,friend_reject,MeanReversionAgent,MomentumAgent,friend_request,,,0,0.0,0.0,,,,,MeanReversionAgent 拒绝了 MomentumAgent 的好友申请：strategy similarity 0.20 < threshold 0.35,"{""sender"": ""MomentumAgent"", ""receiver"": ""MeanReversionAgent"", ""status"": ""rejected"", ""similarity"": 0.2, ""reason"": ""strategy similarity 0.20 < threshold 0.35""}"
74,2022-01-03,2022-01-03 09:31:14,social,friend_reject,LowVolatilityAgent,MomentumAgent,friend_request,,,0,0.0,0.0,,,,,LowVolatilityAgent 拒绝了 MomentumAgent 的好友申请：strategy similarity 0.20 < threshold 0.35,"{""sender"": ""MomentumAgent"", ""receiver"": ""LowVolatilityAgent"", ""status"": ""rejected"", ""similarity"": 0.2, ""reason"": ""strategy similarity 0.20 < threshold 0.35""}"
75,2022-01-03,2022-01-03 09:31:15,social,friend_reject,CommitteeTeamAgent,MeanReversionAgent,friend_request,,,0,0.0,0.0,,,,,CommitteeTeamAgent 拒绝了 MeanReversionAgent 的好友申请：CommitteeTeamAgent reached max_friends=6,"{""sender"": ""MeanReversionAgent"", ""receiver"": ""CommitteeTeamAgent"", ""status"": ""rejected"", ""similarity"": 0.6, ""reason"": ""CommitteeTeamAgent reached max_friends=6""}"
76,2022-01-03,2022-01-03 09:31:16,social,friend_reject,MomentumAgent,MeanReversionAgent,friend_request,,,0,0.0,0.0,,,,,MomentumAgent 拒绝了 MeanReversionAgent 的好友申请：strategy similarity 0.20 < threshold 0.35,"{""sender"": ""MeanReversionAgent"", ""receiver"": ""MomentumAgent"", ""status"": ""rejected"", ""similarity"": 0.2, ""reason"": ""strategy similarity 0.20 < threshold 0.35""}"
77,2022-01-03,2022-01-03 09:31:17,social,friend_accept,DynamicTeamAgent,LowVolatilityAgent,friend_request,,,0,0.0,0.0,,,,,DynamicTeamAgent 通过了 LowVolatilityAgent 的好友申请：strategy similarity 0.60 >= threshold 0.35,"{""sender"": ""LowVolatilityAgent"", ""receiver"": ""DynamicTeamAgent"", ""status"": ""accepted"", ""similarity"": 0.6, ""reason"": ""strategy similarity 0.60 >= threshold 0.35""}"
78,2022-01-03,2022-01-03 09:31:18,social,friend_accept,SocialGraphAgent,LowVolatilityAgent,friend_request,,,0,0.0,0.0,,,,,SocialGraphAgent 通过了 LowVolatilityAgent 的好友申请：strategy similarity 0.60 >= threshold 0.35,"{""sender"": ""LowVolatilityAgent"", ""receiver"": ""SocialGraphAgent"", ""status"": ""accepted"", ""similarity"": 0.6, ""reason"": ""strategy similarity 0.60 >= threshold 0.35""}"
79,2022-01-03,2022-01-03 09:31:19,social,friend_reject,DynamicTeamAgent,DrawdownBuyerAgent,friend_request,,,0,0.0,0.0,,,,,DynamicTeamAgent 拒绝了 DrawdownBuyerAgent 的好友申请：DynamicTeamAgent reached max_friends=6,"{""sender"": ""DrawdownBuyerAgent"", ""receiver"": ""DynamicTeamAgent"", ""status"": ""rejected"", ""similarity"": 0.6, ""reason"": ""DynamicTeamAgent reached max_friends=6""}"
80,2022-01-03,2022-01-03 09:31:20,social,friend_accept,SocialGraphAgent,DrawdownBuyerAgent,friend_request,,,0,0.0,0.0,,,,,SocialGraphAgent 通过了 DrawdownBuyerAgent 的好友申请：strategy similarity 0.60 >= threshold 0.35,"{""sender"": ""DrawdownBuyerAgent"", ""receiver"": ""SocialGraphAgent"", ""status"": ""accepted"", ""similarity"": 0.6, ""reason"": ""strategy similarity 0.60 >= threshold 0.35""}"
81,2022-01-03,2022-01-03 09:31:21,social,friend_reject,SocialGraphAgent,RandomAgent,friend_request,,,0,0.0,0.0,,,,,SocialGraphAgent 拒绝了 RandomAgent 的好友申请：SocialGraphAgent reached max_friends=6,"{""sender"": ""RandomAgent"", ""receiver"": ""SocialGraphAgent"", ""status"": ""rejected"", ""similarity"": 0.6, ""reason"": ""SocialGraphAgent reached max_friends=6""}"
82,2022-01-03,2022-01-03 09:31:22,social,friend_reject,MomentumAgent,RandomAgent,friend_request,,,0,0.0,0.0,,,,,MomentumAgent 拒绝了 RandomAgent 的好友申请：strategy similarity 0.20 < threshold 0.35,"{""sender"": ""RandomAgent"", ""receiver"": ""MomentumAgent"", ""status"": ""rejected"", ""similarity"": 0.2, ""reason"": ""strategy similarity 0.20 < threshold 0.35""}"
83,2022-01-03,2022-01-03 09:31:23,social,friend_reject,MeanReversionAgent,CommitteeTeamAgent,friend_request,,,0,0.0,0.0,,,,,MeanReversionAgent 拒绝了 CommitteeTeamAgent 的好友申请：CommitteeTeamAgent reached max_friends=6,"{""sender"": ""CommitteeTeamAgent"", ""receiver"": ""MeanReversionAgent"", ""status"": ""rejected"", ""similarity"": 0.6, ""reason"": ""CommitteeTeamAgent reached max_friends=6""}"
84,2022-01-03,2022-01-03 09:31:24,social,friend_reject,TruthfulReporterAgent,CommitteeTeamAgent,friend_request,,,0,0.0,0.0,,,,,TruthfulReporterAgent 拒绝了 CommitteeTeamAgent 的好友申请：CommitteeTeamAgent reached max_friends=6,"{""sender"": ""CommitteeTeamAgent"", ""receiver"": ""TruthfulReporterAgent"", ""status"": ""rejected"", ""similarity"": 0.6, ""reason"": ""CommitteeTeamAgent reached max_friends=6""}"
85,2022-01-03,2022-01-03 09:31:25,social,friend_reject,LowVolatilityAgent,DynamicTeamAgent,friend_request,,,0,0.0,0.0,,,,,LowVolatilityAgent 拒绝了 DynamicTeamAgent 的好友申请：already friends,"{""sender"": ""DynamicTeamAgent"", ""receiver"": ""LowVolatilityAgent"", ""status"": ""rejected"", ""similarity"": 0.6, ""reason"": ""already friends""}"
86,2022-01-03,2022-01-03 09:31:26,social,friend_reject,DrawdownBuyerAgent,DynamicTeamAgent,friend_request,,,0,0.0,0.0,,,,,DrawdownBuyerAgent 拒绝了 DynamicTeamAgent 的好友申请：DynamicTeamAgent reached max_friends=6,"{""sender"": ""DynamicTeamAgent"", ""receiver"": ""DrawdownBuyerAgent"", ""status"": ""rejected"", ""similarity"": 0.6, ""reason"": ""DynamicTeamAgent reached max_friends=6""}"
87,2022-01-03,2022-01-03 09:31:27,social,friend_reject,CommitteeTeamAgent,TruthfulReporterAgent,friend_request,,,0,0.0,0.0,,,,,CommitteeTeamAgent 拒绝了 TruthfulReporterAgent 的好友申请：CommitteeTeamAgent reached max_friends=6,"{""sender"": ""TruthfulReporterAgent"", ""receiver"": ""CommitteeTeamAgent"", ""status"": ""rejected"", ""similarity"": 0.6, ""reason"": ""CommitteeTeamAgent reached max_friends=6""}"
88,2022-01-03,2022-01-03 09:31:28,social,friend_reject,DynamicTeamAgent,TruthfulReporterAgent,friend_request,,,0,0.0,0.0,,,,,DynamicTeamAgent 拒绝了 TruthfulReporterAgent 的好友申请：DynamicTeamAgent reached max_friends=6,"{""sender"": ""TruthfulReporterAgent"", ""receiver"": ""DynamicTeamAgent"", ""status"": ""rejected"", ""similarity"": 0.6, ""reason"": ""DynamicTeamAgent reached max_friends=6""}"
89,2022-01-03,2022-01-03 09:31:29,social,friend_reject,CommitteeTeamAgent,PersuaderAgent,friend_request,,,0,0.0,0.0,,,,,CommitteeTeamAgent 拒绝了 PersuaderAgent 的好友申请：CommitteeTeamAgent reached max_friends=6,"{""sender"": ""PersuaderAgent"", ""receiver"": ""CommitteeTeamAgent"", ""status"": ""rejected"", ""similarity"": 0.6, ""reason"": ""CommitteeTeamAgent reached max_friends=6""}"
90,2022-01-03,2022-01-03 09:31:30,social,friend_reject,DynamicTeamAgent,PersuaderAgent,friend_request,,,0,0.0,0.0,,,,,DynamicTeamAgent 拒绝了 PersuaderAgent 的好友申请：DynamicTeamAgent reached max_friends=6,"{""sender"": ""PersuaderAgent"", ""receiver"": ""DynamicTeamAgent"", ""status"": ""rejected"", ""similarity"": 0.6, ""reason"": ""DynamicTeamAgent reached max_friends=6""}"
91,2022-01-03,2022-01-03 09:31:31,social,friend_reject,CommitteeTeamAgent,FreeRiderAgent,friend_request,,,0,0.0,0.0,,,,,CommitteeTeamAgent 拒绝了 FreeRiderAgent 的好友申请：CommitteeTeamAgent reached max_friends=6,"{""sender"": ""FreeRiderAgent"", ""receiver"": ""CommitteeTeamAgent"", ""status"": ""rejected"", ""similarity"": 0.6, ""reason"": ""CommitteeTeamAgent reached max_friends=6""}"
92,2022-01-03,2022-01-03 09:31:32,social,friend_reject,DynamicTeamAgent,FreeRiderAgent,friend_request,,,0,0.0,0.0,,,,,DynamicTeamAgent 拒绝了 FreeRiderAgent 的好友申请：DynamicTeamAgent reached max_friends=6,"{""sender"": ""FreeRiderAgent"", ""receiver"": ""DynamicTeamAgent"", ""status"": ""rejected"", ""similarity"": 0.6, ""reason"": ""DynamicTeamAgent reached max_friends=6""}"
93,2022-01-03,2022-01-03 09:31:33,social,friend_reject,CommitteeTeamAgent,ContrarianAgent,friend_request,,,0,0.0,0.0,,,,,CommitteeTeamAgent 拒绝了 ContrarianAgent 的好友申请：CommitteeTeamAgent reached max_friends=6,"{""sender"": ""ContrarianAgent"", ""receiver"": ""CommitteeTeamAgent"", ""status"": ""rejected"", ""similarity"": 0.6, ""reason"": ""CommitteeTeamAgent reached max_friends=6""}"
