date,agent,ticker,side,shares,price,fee,note,notional,cash_after,equity_after
2021-05-21,SocialGraphAgent,601899,SELL,755,10.82,8.1691,社交图谱型：按有向图影响力混合团队与通信信念。,8169.1,12373.075189999998,102658.98519
2021-05-28,MomentumAgent,000002,BUY,43,26.95,1.15885,MomentumAgent: own strategy blended with communicated beliefs.,1158.85,32793.22091000001,105721.38091
2021-05-28,MomentumAgent,000858,BUY,46,316.9,14.5774,MomentumAgent: own strategy blended with communicated beliefs.,14577.4,18201.24351000001,105706.80351000001
2021-05-28,MomentumAgent,002415,SELL,123,64.0,7.872,MomentumAgent: own strategy blended with communicated beliefs.,7872.0,26065.37151000001,105698.93151000001
2021-05-28,MomentumAgent,002594,BUY,8,181.68,1.45344,MomentumAgent: own strategy blended with communicated beliefs.,1453.44,24610.478070000012,105697.47807000001
2021-05-28,MomentumAgent,300750,BUY,37,409.6,15.1552,MomentumAgent: own strategy blended with communicated beliefs.,15155.2,9440.122870000012,105682.32287
2021-05-28,MomentumAgent,600036,BUY,104,58.5,6.0840000000000005,MomentumAgent: own strategy blended with communicated beliefs.,6084.0,3350.038870000012,105676.23887000002
2021-05-28,MomentumAgent,601899,SELL,812,11.19,9.086279999999999,MomentumAgent: own strategy blended with communicated beliefs.,9086.279999999999,12427.23259000001,105667.15259000001
2021-05-28,MeanReversionAgent,000002,BUY,376,26.95,10.133199999999999,MeanReversionAgent: own strategy blended with communicated beliefs.,10133.199999999999,8749.322559999984,105979.94255999998
2021-05-28,MeanReversionAgent,000333,SELL,87,82.53,7.18011,MeanReversionAgent: own strategy blended with communicated beliefs.,7180.11,15922.252449999984,105972.76244999998
2021-05-28,MeanReversionAgent,002415,SELL,8,64.0,0.512,MeanReversionAgent: own strategy blended with communicated beliefs.,512.0,16433.740449999987,105972.25044999998
2021-05-28,MeanReversionAgent,002594,BUY,5,181.68,0.9084000000000001,MeanReversionAgent: own strategy blended with communicated beliefs.,908.4000000000001,15524.432049999987,105971.34204999998
2021-05-28,MeanReversionAgent,300750,BUY,28,409.6,11.468800000000002,MeanReversionAgent: own strategy blended with communicated beliefs.,11468.800000000001,4044.163249999985,105959.87324999998
2021-05-28,MeanReversionAgent,601318,SELL,42,72.97,3.06474,MeanReversionAgent: own strategy blended with communicated beliefs.,3064.74,7105.838509999985,105956.80850999999
2021-05-28,MeanReversionAgent,601899,SELL,769,11.19,8.60511,MeanReversionAgent: own strategy blended with communicated beliefs.,8605.109999999999,15702.343399999983,105948.20339999998
2021-05-28,LowVolatilityAgent,000002,BUY,113,26.95,3.04535,LowVolatilityAgent: own strategy blended with communicated beliefs.,3045.35,29943.723999999995,104424.494
2021-05-28,LowVolatilityAgent,000858,BUY,31,316.9,9.8239,LowVolatilityAgent: own strategy blended with communicated beliefs.,9823.9,20110.000099999997,104414.67009999999
2021-05-28,LowVolatilityAgent,002415,SELL,194,64.0,12.416,LowVolatilityAgent: own strategy blended with communicated beliefs.,12416.0,32513.584099999996,104402.25409999999
2021-05-28,LowVolatilityAgent,002594,SELL,38,181.68,6.903840000000001,LowVolatilityAgent: own strategy blended with communicated beliefs.,6903.84,39410.52026,104395.35026
2021-05-28,LowVolatilityAgent,300750,BUY,57,409.6,23.3472,LowVolatilityAgent: own strategy blended with communicated beliefs.,23347.2,16039.973059999997,104372.00305999999
2021-05-28,LowVolatilityAgent,600519,BUY,1,2230.0,2.23,LowVolatilityAgent: own strategy blended with communicated beliefs.,2230.0,13807.743059999997,104369.77305999999
2021-05-28,LowVolatilityAgent,601899,SELL,1898,11.19,21.23862,LowVolatilityAgent: own strategy blended with communicated beliefs.,21238.62,35025.12444,104348.53444
2021-05-28,DrawdownBuyerAgent,000333,SELL,12,82.53,0.99036,DrawdownBuyerAgent: own strategy blended with communicated beliefs.,990.36,4064.579809999988,107994.69980999998
2021-05-28,DrawdownBuyerAgent,000858,SELL,5,316.9,1.5845,DrawdownBuyerAgent: own strategy blended with communicated beliefs.,1584.5,5647.495309999988,107993.11530999998
2021-05-28,DrawdownBuyerAgent,002415,SELL,52,64.0,3.3280000000000003,DrawdownBuyerAgent: own strategy blended with communicated beliefs.,3328.0,8972.167309999988,107989.78730999999
2021-05-28,DrawdownBuyerAgent,002594,SELL,37,181.68,6.72216,DrawdownBuyerAgent: own strategy blended with communicated beliefs.,6722.16,15687.605149999988,107983.06514999998
2021-05-28,DrawdownBuyerAgent,300750,BUY,10,409.6,4.096,DrawdownBuyerAgent: own strategy blended with communicated beliefs.,4096.0,11587.509149999989,107978.96914999998
2021-05-28,DrawdownBuyerAgent,600036,BUY,29,58.5,1.6965000000000001,DrawdownBuyerAgent: own strategy blended with communicated beliefs.,1696.5,9889.312649999989,107977.27265
2021-05-28,DrawdownBuyerAgent,600519,SELL,4,2230.0,8.92,DrawdownBuyerAgent: own strategy blended with communicated beliefs.,8920.0,18800.39264999999,107968.35264999999
2021-05-28,DrawdownBuyerAgent,601318,BUY,120,72.97,8.7564,DrawdownBuyerAgent: own strategy blended with communicated beliefs.,8756.4,10035.23624999999,107959.59624999999
2021-05-28,DrawdownBuyerAgent,601899,SELL,543,11.19,6.07617,DrawdownBuyerAgent: own strategy blended with communicated beliefs.,6076.17,16105.33007999999,107953.52007999999
2021-05-28,RandomAgent,000002,BUY,63,26.95,1.6978499999999999,RandomAgent: own strategy blended with communicated beliefs.,1697.85,21977.223510000018,104786.47351000004
2021-05-28,RandomAgent,000333,BUY,27,82.53,2.22831,RandomAgent: own strategy blended with communicated beliefs.,2228.31,19746.685200000018,104784.24520000003
2021-05-28,RandomAgent,000858,SELL,19,316.9,6.0211,RandomAgent: own strategy blended with communicated beliefs.,6021.099999999999,25761.764100000015,104778.2241
2021-05-28,RandomAgent,002415,SELL,69,64.0,4.416,RandomAgent: own strategy blended with communicated beliefs.,4416.0,30173.348100000014,104773.80810000001
2021-05-28,RandomAgent,002594,BUY,61,181.68,11.08248,RandomAgent: own strategy blended with communicated beliefs.,11082.48,19079.785620000017,104762.72562000001
2021-05-28,RandomAgent,300750,BUY,30,409.6,12.288,RandomAgent: own strategy blended with communicated beliefs.,12288.0,6779.4976200000165,104750.43762000001
2021-05-28,RandomAgent,601318,BUY,30,72.97,2.1891,RandomAgent: own strategy blended with communicated beliefs.,2189.1,4588.2085200000165,104748.24852000001
2021-05-28,RandomAgent,601899,SELL,245,11.19,2.7415499999999997,RandomAgent: own strategy blended with communicated beliefs.,2741.5499999999997,7327.016970000016,104745.50697
2021-05-28,CommitteeTeamAgent,000002,BUY,59,26.95,1.59005,CommitteeTeamAgent: own strategy blended with communicated beliefs.,1590.05,14964.915310000006,106383.05531000003
2021-05-28,CommitteeTeamAgent,000333,BUY,9,82.53,0.74277,CommitteeTeamAgent: own strategy blended with communicated beliefs.,742.77,14221.402540000006,106382.31254000001
2021-05-28,CommitteeTeamAgent,000858,BUY,6,316.9,1.9014,CommitteeTeamAgent: own strategy blended with communicated beliefs.,1901.3999999999999,12318.101140000006,106380.41114000001
2021-05-28,CommitteeTeamAgent,002594,SELL,20,181.68,3.6336000000000004,CommitteeTeamAgent: own strategy blended with communicated beliefs.,3633.6000000000004,15948.067540000007,106376.77754
2021-05-28,CommitteeTeamAgent,300750,BUY,31,409.6,12.697600000000001,CommitteeTeamAgent: own strategy blended with communicated beliefs.,12697.6,3237.7699400000074,106364.07994000001
2021-05-28,CommitteeTeamAgent,601318,BUY,8,72.97,0.5837600000000001,CommitteeTeamAgent: own strategy blended with communicated beliefs.,583.76,2653.4261800000077,106363.49618000002
2021-05-28,CommitteeTeamAgent,601899,SELL,1405,11.19,15.72195,CommitteeTeamAgent: own strategy blended with communicated beliefs.,15721.949999999999,18359.654230000007,106347.77423000001
2021-05-28,DynamicTeamAgent,000002,BUY,59,26.95,1.59005,DynamicTeamAgent: own strategy blended with communicated beliefs.,1590.05,14964.915310000006,106383.05531000003
2021-05-28,DynamicTeamAgent,000333,BUY,9,82.53,0.74277,DynamicTeamAgent: own strategy blended with communicated beliefs.,742.77,14221.402540000006,106382.31254000001
2021-05-28,DynamicTeamAgent,000858,BUY,6,316.9,1.9014,DynamicTeamAgent: own strategy blended with communicated beliefs.,1901.3999999999999,12318.101140000006,106380.41114000001
2021-05-28,DynamicTeamAgent,002594,SELL,20,181.68,3.6336000000000004,DynamicTeamAgent: own strategy blended with communicated beliefs.,3633.6000000000004,15948.067540000007,106376.77754
2021-05-28,DynamicTeamAgent,300750,BUY,31,409.6,12.697600000000001,DynamicTeamAgent: own strategy blended with communicated beliefs.,12697.6,3237.7699400000074,106364.07994000001
2021-05-28,DynamicTeamAgent,601318,BUY,8,72.97,0.5837600000000001,DynamicTeamAgent: own strategy blended with communicated beliefs.,583.76,2653.4261800000077,106363.49618000002
2021-05-28,DynamicTeamAgent,601899,SELL,1405,11.19,15.72195,DynamicTeamAgent: own strategy blended with communicated beliefs.,15721.949999999999,18359.654230000007,106347.77423000001
2021-05-28,TruthfulReporterAgent,000002,BUY,46,26.95,1.2397,TruthfulReporterAgent: own strategy blended with communicated beliefs.,1239.7,18656.832430000013,104727.60243
2021-05-28,TruthfulReporterAgent,000858,BUY,47,316.9,14.8943,TruthfulReporterAgent: own strategy blended with communicated beliefs.,14894.3,3747.638130000014,104712.70813000001
2021-05-28,TruthfulReporterAgent,002415,SELL,258,64.0,16.512,TruthfulReporterAgent: own strategy blended with communicated beliefs.,16512.0,20243.126130000015,104696.19613000001
2021-05-28,TruthfulReporterAgent,002594,BUY,8,181.68,1.45344,TruthfulReporterAgent: own strategy blended with communicated beliefs.,1453.44,18788.232690000015,104694.74269000001
2021-05-28,TruthfulReporterAgent,300750,BUY,31,409.6,12.697600000000001,TruthfulReporterAgent: own strategy blended with communicated beliefs.,12697.6,6077.935090000015,104682.04509000001
2021-05-28,TruthfulReporterAgent,600036,BUY,84,58.5,4.914,TruthfulReporterAgent: own strategy blended with communicated beliefs.,4914.0,1159.0210900000156,104677.13109000001
2021-05-28,TruthfulReporterAgent,601899,SELL,953,11.19,10.66407,TruthfulReporterAgent: own strategy blended with communicated beliefs.,10664.07,11812.427020000016,104666.46702000003
2021-05-28,PersuaderAgent,000002,BUY,539,26.95,14.52605,PersuaderAgent: own strategy blended with communicated beliefs.,14526.05,4352.079709999984,105975.54970999996
2021-05-28,PersuaderAgent,000333,SELL,87,82.53,7.18011,PersuaderAgent: own strategy blended with communicated beliefs.,7180.11,11525.009599999985,105968.36959999998
2021-05-28,PersuaderAgent,002415,SELL,13,64.0,0.8320000000000001,PersuaderAgent: own strategy blended with communicated beliefs.,832.0,12356.177599999985,105967.53759999997
2021-05-28,PersuaderAgent,002594,BUY,4,181.68,0.72672,PersuaderAgent: own strategy blended with communicated beliefs.,726.72,11628.730879999985,105966.81087999998
2021-05-28,PersuaderAgent,300750,BUY,25,409.6,10.24,PersuaderAgent: own strategy blended with communicated beliefs.,10240.0,1378.4908799999848,105956.57087999998
2021-05-28,PersuaderAgent,601318,SELL,42,72.97,3.06474,PersuaderAgent: own strategy blended with communicated beliefs.,3064.74,4440.166139999985,105953.50613999998
2021-05-28,PersuaderAgent,601899,SELL,927,11.19,10.37313,PersuaderAgent: own strategy blended with communicated beliefs.,10373.13,14802.923009999984,105943.13300999998
2021-05-28,FreeRiderAgent,000002,BUY,109,26.95,2.93755,FreeRiderAgent: own strategy blended with communicated beliefs.,2937.5499999999997,29999.227979999996,102351.17798000001
2021-05-28,FreeRiderAgent,000858,BUY,30,316.9,9.507,FreeRiderAgent: own strategy blended with communicated beliefs.,9507.0,20482.72098,102341.67098000001
2021-05-28,FreeRiderAgent,002415,SELL,190,64.0,12.16,FreeRiderAgent: own strategy blended with communicated beliefs.,12160.0,32630.56098,102329.51098
2021-05-28,FreeRiderAgent,002594,SELL,33,181.68,5.99544,FreeRiderAgent: own strategy blended with communicated beliefs.,5995.4400000000005,38620.00554,102323.51554000001
2021-05-28,FreeRiderAgent,300750,BUY,55,409.6,22.528,FreeRiderAgent: own strategy blended with communicated beliefs.,22528.0,16069.47754,102300.98754
2021-05-28,FreeRiderAgent,600519,BUY,1,2230.0,2.23,FreeRiderAgent: own strategy blended with communicated beliefs.,2230.0,13837.24754,102298.75754
2021-05-28,FreeRiderAgent,601899,SELL,1865,11.19,20.86935,FreeRiderAgent: own strategy blended with communicated beliefs.,20869.35,34685.72819,102277.88819
2021-05-28,ContrarianAgent,000333,SELL,39,82.53,3.21867,ContrarianAgent: own strategy blended with communicated beliefs.,3218.67,8453.774499999987,108058.43449999999
2021-05-28,ContrarianAgent,000858,SELL,6,316.9,1.9014,ContrarianAgent: own strategy blended with communicated beliefs.,1901.3999999999999,10353.273099999986,108056.5331
2021-05-28,ContrarianAgent,002415,BUY,28,64.0,1.792,ContrarianAgent: own strategy blended with communicated beliefs.,1792.0,8559.481099999986,108054.7411
2021-05-28,ContrarianAgent,002594,SELL,14,181.68,2.54352,ContrarianAgent: own strategy blended with communicated beliefs.,2543.52,11100.457579999988,108052.19758
2021-05-28,ContrarianAgent,300750,SELL,6,409.6,2.4576000000000002,ContrarianAgent: own strategy blended with communicated beliefs.,2457.6000000000004,13555.599979999988,108049.73998
2021-05-28,ContrarianAgent,600036,SELL,33,58.5,1.9305,ContrarianAgent: own strategy blended with communicated beliefs.,1930.5,15484.169479999988,108047.80948
2021-05-28,ContrarianAgent,600519,SELL,4,2230.0,8.92,ContrarianAgent: own strategy blended with communicated beliefs.,8920.0,24395.24947999999,108038.88947999998
2021-05-28,ContrarianAgent,601318,BUY,177,72.97,12.915690000000001,ContrarianAgent: own strategy blended with communicated beliefs.,12915.69,11466.643789999991,108025.97378999999
2021-05-28,ContrarianAgent,601899,SELL,340,11.19,3.8046,ContrarianAgent: own strategy blended with communicated beliefs.,3804.6,15267.439189999992,108022.16919
2021-05-28,SocialGraphAgent,000002,SELL,20,26.95,0.539,社交图谱型：按有向图影响力混合团队与通信信念。,539.0,12911.536189999997,106073.16619
2021-05-28,SocialGraphAgent,002415,SELL,52,64.0,3.3280000000000003,社交图谱型：按有向图影响力混合团队与通信信念。,3328.0,16236.208189999998,106069.83819000001
2021-05-28,SocialGraphAgent,002594,SELL,20,181.68,3.6336000000000004,社交图谱型：按有向图影响力混合团队与通信信念。,3633.6000000000004,19866.174589999995,106066.20459
2021-05-28,SocialGraphAgent,300750,BUY,36,409.6,14.745600000000001,社交图谱型：按有向图影响力混合团队与通信信念。,14745.6,5105.8289899999945,106051.45899
2021-05-28,SocialGraphAgent,601899,SELL,1309,11.19,14.64771,社交图谱型：按有向图影响力混合团队与通信信念。,14647.71,19738.891279999993,106036.81128000001
2021-06-04,MomentumAgent,000333,BUY,67,77.73,5.20791,MomentumAgent: own strategy blended with communicated beliefs.,5207.91,7214.114680000011,106380.44468000002
2021-06-04,MomentumAgent,000858,SELL,8,315.3,2.5224,MomentumAgent: own strategy blended with communicated beliefs.,2522.4,9733.992280000011,106377.92228
2021-06-04,MomentumAgent,002415,SELL,92,61.12,5.6230400000000005,MomentumAgent: own strategy blended with communicated beliefs.,5623.04,15351.40924000001,106372.29924000001
2021-06-04,MomentumAgent,002594,BUY,62,189.4,11.7428,MomentumAgent: own strategy blended with communicated beliefs.,11742.800000000001,3596.866440000009,106360.55644
2021-06-04,MomentumAgent,300750,SELL,7,432.21,3.02547,MomentumAgent: own strategy blended with communicated beliefs.,3025.47,6619.310970000009,106357.53096999999
2021-06-04,MomentumAgent,600036,SELL,148,57.53,8.51444,MomentumAgent: own strategy blended with communicated beliefs.,8514.44,15125.236530000007,106349.01653
2021-06-04,MomentumAgent,600519,BUY,5,2251.5,11.2575,MomentumAgent: own strategy blended with communicated beliefs.,11257.5,3856.4790300000077,106337.75902999999
2021-06-04,MomentumAgent,601899,SELL,159,10.84,1.72356,MomentumAgent: own strategy blended with communicated beliefs.,1723.56,5578.315470000007,106336.03546999999
2021-06-04,MeanReversionAgent,000002,SELL,266,26.33,7.00378,MeanReversionAgent: own strategy blended with communicated beliefs.,7003.78,22699.119619999983,105517.73961999998
2021-06-04,MeanReversionAgent,002415,BUY,273,61.12,16.68576,MeanReversionAgent: own strategy blended with communicated beliefs.,16685.76,5996.673859999984,105501.05385999997
2021-06-04,MeanReversionAgent,002594,SELL,13,189.4,2.4622,MeanReversionAgent: own strategy blended with communicated beliefs.,2462.2000000000003,8456.411659999985,105498.59165999998
2021-06-04,MeanReversionAgent,300750,SELL,36,432.21,15.55956,MeanReversionAgent: own strategy blended with communicated beliefs.,15559.56,24000.412099999983,105483.03209999998
