scenario,experiment_type,portfolio,total_return,annual_return,annual_volatility,sharpe,max_drawdown,days,average_agent_correlation,final_weight_hhi,regret_to_best_agent
barbell_two_camps,single_agent,TruthfulReporterAgent,-0.00011419999999995323,-0.0005754352410353158,0.0015513415295284718,-0.37092750376522093,-0.0005597504632435246,50,0.395199379389427,,0.021493000000000095
baseline_isolated,single_agent,CommitteeTeamAgent,0.007605800000000107,0.03892672961611976,0.021675012896966193,1.7959264800053822,-0.007875143085728342,50,0.48055269709505044,,0.038943599999999856
baseline_isolated,single_agent,ContrarianAgent,0.008055900000000005,0.041267860488682695,0.03651089838041888,1.1302888266045794,-0.011188581985042134,50,0.48055269709505044,,0.03849349999999996
baseline_isolated,single_agent,DrawdownBuyerAgent,-0.12473210000000001,-0.48903559615870784,0.45537676966154994,-1.0739142370441386,-0.251637253351759,50,0.48055269709505044,,0.17128149999999998
baseline_isolated,single_agent,DynamicTeamAgent,8.249999999998536e-05,0.0004158692988631696,0.007884147191101292,0.0527475310624026,-0.0020819841763215496,50,0.48055269709505044,,0.04646689999999998
baseline_isolated,single_agent,FreeRiderAgent,0.00032330000000002634,0.001630496475315324,0.014662970055901,0.11119824081337076,-0.007144215307458235,50,0.48055269709505044,,0.04622609999999994
baseline_isolated,single_agent,LowVolatilityAgent,-0.0030546000000000184,-0.015300484795371827,0.011937884302817087,-1.2816747429660746,-0.006531738913801766,50,0.48055269709505044,,0.04960399999999998
baseline_isolated,single_agent,MeanReversionAgent,-0.0732933,-0.3186202747297926,0.40306406929164323,-0.7904953554648156,-0.21103337373926578,50,0.48055269709505044,,0.11984269999999997
baseline_isolated,single_agent,MomentumAgent,-0.08830280000000001,-0.37245173987748526,0.25629722288688284,-1.4532024018140353,-0.16528548349829897,50,0.48055269709505044,,0.13485219999999998
baseline_isolated,single_agent,PersuaderAgent,0.04654939999999996,0.25773473361719135,0.0610888649092937,4.219013301358315,-0.011102493504479005,50,0.48055269709505044,,0.0
baseline_isolated,single_agent,RandomAgent,-0.0023735000000000284,-0.011905224217119925,0.1442935987145785,-0.08250694641464436,-0.07439088541874417,50,0.48055269709505044,,0.04892289999999999
baseline_isolated,single_agent,SocialGraphAgent,-0.0008253999999999762,-0.004153085770932097,0.01748962603651132,-0.237459952674924,-0.00807586943238392,50,0.48055269709505044,,0.04737479999999994
baseline_isolated,single_agent,TruthfulReporterAgent,0.0003670000000000062,0.00185105175182243,0.007417290234289973,0.24955902942358352,-0.002396592579261503,50,0.48055269709505044,,0.04618239999999996
bridge_broker,single_agent,CommitteeTeamAgent,0.008853599999999906,0.045427370633609465,0.2072748850029214,0.21916485749331954,-0.06713069450585174,50,0.564370669369758,,0.006350800000000101
bridge_broker,single_agent,ContrarianAgent,-0.14117199999999996,-0.5356053334253918,0.25666604842773755,-2.0867790528056056,-0.1632659622663568,50,0.564370669369758,,0.15637639999999997
bridge_broker,single_agent,DrawdownBuyerAgent,-0.03797320000000004,-0.17725862075192722,0.3129158167412461,-0.5664738286416009,-0.16317898008022724,50,0.564370669369758,,0.05317760000000005
bridge_broker,single_agent,DynamicTeamAgent,-0.002889999999999948,-0.014480817589807904,0.2000184181903085,-0.07239742080166868,-0.07488895189490596,50,0.564370669369758,,0.018094399999999955
