date,agent,equity,cash
2021-02-18,DynamicTeamAgent,101281.76,94343.76
2021-02-18,FreeRiderAgent,100581.0,94383.4
2021-02-18,LowVolatilityAgent,99504.4,95606.1
2021-02-18,MeanReversionAgent,105195.8,39990.1
2021-02-18,MomentumAgent,100627.3,4208.4
2021-02-18,PersuaderAgent,101318.04,80779.74
2021-02-18,RandomAgent,99805.6,77645.8
2021-02-18,SocialGraphAgent,100792.95,95561.5
2021-02-18,TruthfulReporterAgent,100813.4,93409.2
2021-02-19,CommitteeTeamAgent,100186.98,99831.33
2021-02-19,ContrarianAgent,108586.4,87368.4
2021-02-19,DrawdownBuyerAgent,109490.48,5176.6
2021-02-19,DynamicTeamAgent,101136.16,96281.26
2021-02-19,FreeRiderAgent,100466.4,93403.5
2021-02-19,LowVolatilityAgent,99470.1,94989.3
2021-02-19,MeanReversionAgent,104483.3,39007.1
2021-02-19,MomentumAgent,101294.8,4072.0
2021-02-19,PersuaderAgent,101283.44,80916.14
2021-02-19,RandomAgent,99765.45,73435.8
2021-02-19,SocialGraphAgent,100692.3,94581.5
2021-02-19,TruthfulReporterAgent,100761.8,92426.2
2021-02-22,CommitteeTeamAgent,100161.29,99740.89
2021-02-22,ContrarianAgent,108313.4,89858.4
2021-02-22,DrawdownBuyerAgent,103809.69,4272.2
2021-02-22,DynamicTeamAgent,100935.66,95376.86
2021-02-22,FreeRiderAgent,100225.9,95278.5
2021-02-22,LowVolatilityAgent,99369.7,94084.9
2021-02-22,MeanReversionAgent,102018.6,38027.2
2021-02-22,MomentumAgent,94414.6,3925.7
2021-02-22,PersuaderAgent,100233.34,80011.74
2021-02-22,RandomAgent,99192.3,74340.2
2021-02-22,SocialGraphAgent,100411.3,93677.1
2021-02-22,TruthfulReporterAgent,100379.8,91521.8
2021-02-23,CommitteeTeamAgent,100163.01,99740.89
2021-02-23,ContrarianAgent,108592.5,89858.4
2021-02-23,DrawdownBuyerAgent,104309.85,3367.8
2021-02-23,DynamicTeamAgent,100961.06,96286.26
2021-02-23,FreeRiderAgent,100297.6,94374.1
2021-02-23,LowVolatilityAgent,99466.4,94668.5
2021-02-23,MeanReversionAgent,102393.94,41777.2
2021-02-23,MomentumAgent,91951.2,3648.7
2021-02-23,PersuaderAgent,99902.42,77761.74
2021-02-23,RandomAgent,99482.7,73497.0
2021-02-23,SocialGraphAgent,100448.45,93677.1
2021-02-23,TruthfulReporterAgent,100512.8,91521.8
2021-02-24,CommitteeTeamAgent,100177.03,99930.93
