date,agent,equity,cash
2021-01-28,CommitteeTeamAgent,101116.28,95249.01
2021-01-28,ContrarianAgent,97859.64,97287.64
2021-01-28,DrawdownBuyerAgent,104614.8,37458.35
2021-01-28,DynamicTeamAgent,100231.97,93994.84
2021-01-28,FreeRiderAgent,100152.44,95595.9
2021-01-28,LowVolatilityAgent,100585.86,100158.29
2021-01-28,MeanReversionAgent,101199.21,101065.94
2021-01-28,MomentumAgent,100867.1,88586.64
2021-01-28,PersuaderAgent,104030.09,92001.89
2021-01-28,RandomAgent,99711.32,92441.98
2021-01-28,SocialGraphAgent,100591.71,100439.69
2021-01-28,TruthfulReporterAgent,100012.7,99737.09
2021-01-29,CommitteeTeamAgent,101152.64,95153.01
2021-01-29,ContrarianAgent,97869.92,97869.92
2021-01-29,DrawdownBuyerAgent,104471.1,35687.8
2021-01-29,DynamicTeamAgent,100224.96,93967.05
2021-01-29,FreeRiderAgent,100198.88,95539.04
2021-01-29,LowVolatilityAgent,100583.82,100130.5
2021-01-29,MeanReversionAgent,101199.66,101056.34
2021-01-29,MomentumAgent,100753.64,94886.64
2021-01-29,PersuaderAgent,104055.69,90231.34
2021-01-29,RandomAgent,99598.77,90325.8
2021-01-29,SocialGraphAgent,100591.6,100411.9
2021-01-29,TruthfulReporterAgent,100012.48,99708.66
2021-02-01,CommitteeTeamAgent,101234.63,95293.36
2021-02-01,ContrarianAgent,97869.92,97869.92
2021-02-01,DrawdownBuyerAgent,104803.7,33936.15
2021-02-01,DynamicTeamAgent,100299.52,93616.72
2021-02-01,FreeRiderAgent,100187.04,95697.58
2021-02-01,LowVolatilityAgent,100589.63,100158.57
2021-02-01,MeanReversionAgent,101203.49,100958.14
2021-02-01,MomentumAgent,100785.43,94362.64
2021-02-01,PersuaderAgent,104143.09,90371.69
2021-02-01,RandomAgent,99684.6,90908.08
2021-02-01,SocialGraphAgent,100594.31,98660.25
2021-02-01,TruthfulReporterAgent,100017.62,99680.87
2021-02-02,CommitteeTeamAgent,101349.04,94925.56
2021-02-02,ContrarianAgent,97869.92,97869.92
2021-02-02,DrawdownBuyerAgent,106848.25,33200.55
2021-02-02,DynamicTeamAgent,100351.34,93673.4
2021-02-02,FreeRiderAgent,100274.77,95347.25
2021-02-02,LowVolatilityAgent,100591.21,100186.91
2021-02-02,MeanReversionAgent,101205.24,100986.48
2021-02-02,MomentumAgent,101048.84,93025.14
2021-02-02,PersuaderAgent,104818.39,90317.69
2021-02-02,RandomAgent,99785.35,90880.01
2021-02-02,SocialGraphAgent,100682.85,98688.59
2021-02-02,TruthfulReporterAgent,100019.73,99822.57
2021-02-03,CommitteeTeamAgent,101422.58,95065.16
2021-02-03,ContrarianAgent,97869.92,97869.92
2021-02-03,DrawdownBuyerAgent,107654.31,32817.85
2021-02-03,DynamicTeamAgent,100463.09,93292.42
2021-02-03,FreeRiderAgent,100372.81,95403.09
2021-02-03,LowVolatilityAgent,100578.53,100246.81
2021-02-03,MeanReversionAgent,101202.74,100909.94
2021-02-03,MomentumAgent,100758.64,96020.14
2021-02-03,PersuaderAgent,104827.84,89936.71
2021-02-03,RandomAgent,99733.67,92276.01
2021-02-03,SocialGraphAgent,100746.97,98716.51
2021-02-03,TruthfulReporterAgent,100017.85,99822.57
2021-02-04,CommitteeTeamAgent,101479.23,95065.16
2021-02-04,ContrarianAgent,97869.92,97842.03
2021-02-04,DrawdownBuyerAgent,108633.3,32716.35
2021-02-04,DynamicTeamAgent,100632.79,93348.2
2021-02-04,FreeRiderAgent,100648.31,95323.47
2021-02-04,LowVolatilityAgent,100580.01,100307.59
2021-02-04,MeanReversionAgent,101202.66,100813.54
2021-02-04,MomentumAgent,100713.54,95706.54
