date,agent,equity,cash,pnl,pnl_pct
2021-02-22,PersuaderAgent,110472.4,91688.8,10472.4,0.104724
2021-02-22,FreeRiderAgent,101707.17,80871.75,1707.17,0.017071700000000002
2021-02-22,ContrarianAgent,100328.0,92028.0,328.0,0.00328
2021-02-22,CommitteeTeamAgent,101715.4,95611.8,1715.4,0.017154000000000003
2021-02-22,DynamicTeamAgent,100005.4,89048.3,5.4,5.4000000000000005e-05
2021-02-22,SocialGraphAgent,100316.49,94055.29,316.49,0.0031649
2021-02-23,MomentumAgent,99982.9,46313.4,-17.1,-0.000171
2021-02-23,MeanReversionAgent,106096.5,55874.8,6096.5,0.060965
2021-02-23,LowVolatilityAgent,100232.33,96343.83,232.33,0.0023233
2021-02-23,DrawdownBuyerAgent,99276.36,49891.35,-723.64,-0.0072364
2021-02-23,RandomAgent,100486.7,57575.5,486.7,0.004867
2021-02-23,TruthfulReporterAgent,98682.4,61627.4,-1317.6,-0.013175999999999998
2021-02-23,PersuaderAgent,110588.8,88538.8,10588.8,0.105888
2021-02-23,FreeRiderAgent,101877.45,78094.25,1877.45,0.0187745
2021-02-23,ContrarianAgent,100460.0,92028.0,460.0,0.0046
2021-02-23,CommitteeTeamAgent,101762.8,95611.8,1762.8,0.017627999999999998
2021-02-23,DynamicTeamAgent,100073.3,87473.3,73.3,0.0007329999999999999
2021-02-23,SocialGraphAgent,100355.29,94055.29,355.29,0.0035529000000000003
2021-02-24,MomentumAgent,96859.2,45003.4,-3140.8,-0.031408
2021-02-24,MeanReversionAgent,103815.2,50268.8,3815.2,0.038152
2021-02-24,LowVolatilityAgent,100095.83,96343.83,95.83,0.0009582999999999999
2021-02-24,DrawdownBuyerAgent,97639.38,49835.29,-2360.62,-0.023606199999999997
2021-02-24,RandomAgent,97757.0,60506.3,-2243.0,-0.02243
2021-02-24,TruthfulReporterAgent,96295.4,61627.4,-3704.6,-0.037046
2021-02-24,PersuaderAgent,109054.4,88538.8,9054.4,0.090544
2021-02-24,FreeRiderAgent,100610.45,78094.25,610.45,0.0061045000000000006
2021-02-24,ContrarianAgent,100406.0,92028.0,406.0,0.00406
2021-02-24,CommitteeTeamAgent,101541.6,95911.7,1541.6,0.015416
2021-02-24,DynamicTeamAgent,99196.5,87473.3,-803.5,-0.008035
2021-02-24,SocialGraphAgent,99916.89,99916.89,-83.11,-0.0008311
2021-02-25,MomentumAgent,96622.0,73893.4,-3378.0,-0.03378
2021-02-25,MeanReversionAgent,103332.2,44570.8,3332.2,0.033322
2021-02-25,LowVolatilityAgent,100155.33,95799.33,155.33,0.0015533
2021-02-25,DrawdownBuyerAgent,97793.86,28910.29,-2206.14,-0.0220614
2021-02-25,RandomAgent,97467.7,60493.32,-2532.3,-0.025323000000000002
2021-02-25,TruthfulReporterAgent,95962.4,64516.4,-4037.6,-0.040376
2021-02-25,PersuaderAgent,108761.8,88329.55,8761.8,0.08761799999999999
2021-02-25,FreeRiderAgent,100565.25,80983.25,565.25,0.0056525
2021-02-25,ContrarianAgent,100742.0,92028.0,742.0,0.00742
2021-02-25,CommitteeTeamAgent,101769.8,97356.2,1769.8,0.017698
2021-02-25,DynamicTeamAgent,99029.3,90362.3,-970.7,-0.009707
2021-02-25,SocialGraphAgent,99916.89,99372.39,-83.11,-0.0008311
2021-02-26,MomentumAgent,95314.7,70583.4,-4685.3,-0.046853
2021-02-26,MeanReversionAgent,101682.4,24843.8,1682.4,0.016824000000000002
2021-02-26,LowVolatilityAgent,99887.33,95288.33,-112.67,-0.0011267
2021-02-26,DrawdownBuyerAgent,95477.15,25687.99,-4522.85,-0.045228500000000005
2021-02-26,RandomAgent,95933.06,60204.42,-4066.94,-0.0406694
2021-02-26,TruthfulReporterAgent,94826.4,86916.4,-5173.6,-0.051736000000000004
2021-02-26,PersuaderAgent,108215.82,91218.55,8215.82,0.0821582
2021-02-26,FreeRiderAgent,99931.18,83783.25,-68.82,-0.0006881999999999999
2021-02-26,ContrarianAgent,100546.0,91748.0,546.0,0.00546
2021-02-26,CommitteeTeamAgent,101735.2,98756.2,1735.2,0.017352
2021-02-26,DynamicTeamAgent,98762.3,93162.3,-1237.7,-0.012377
2021-02-26,SocialGraphAgent,99883.39,99372.39,-116.61,-0.0011661
2021-03-01,MomentumAgent,95252.0,67248.4,-4748.0,-0.04748
2021-03-01,MeanReversionAgent,104984.0,14298.8,4984.0,0.04984
2021-03-01,LowVolatilityAgent,99823.43,95288.33,-176.57,-0.0017657
2021-03-01,DrawdownBuyerAgent,97886.93,4597.99,-2113.07,-0.021130700000000002
2021-03-01,RandomAgent,97618.06,60192.1,-2381.94,-0.0238194
2021-03-01,TruthfulReporterAgent,94845.6,89806.6,-5154.4,-0.051544
2021-03-01,PersuaderAgent,108770.65,94108.75,8770.65,0.08770649999999999
2021-03-01,FreeRiderAgent,100206.15,86673.45,206.15,0.0020615
2021-03-01,ContrarianAgent,100521.02,91458.98,521.02,0.0052102
2021-03-01,CommitteeTeamAgent,101757.7,98252.3,1757.7,0.017577
2021-03-01,DynamicTeamAgent,98942.7,96052.5,-1057.3,-0.010572999999999999
2021-03-01,SocialGraphAgent,99876.29,95926.39,-123.71,-0.0012370999999999999
2021-03-02,MomentumAgent,94750.9,63919.4,-5249.1,-0.052491
2021-03-02,MeanReversionAgent,104700.8,11491.8,4700.8,0.047008
2021-03-02,LowVolatilityAgent,99747.83,99747.83,-252.17,-0.0025217
2021-03-02,DrawdownBuyerAgent,97112.29,4564.7,-2887.71,-0.0288771
2021-03-02,RandomAgent,97784.05,60525.0,-2215.95,-0.0221595
2021-03-02,TruthfulReporterAgent,94761.6,54846.6,-5238.4,-0.05238399999999999
2021-03-02,PersuaderAgent,108355.15,96915.75,8355.15,0.0835515
2021-03-02,FreeRiderAgent,99925.45,83177.45,-74.55,-0.0007455
2021-03-02,ContrarianAgent,100343.38,91178.28,343.38,0.0034338
2021-03-02,CommitteeTeamAgent,101743.9,97317.1,1743.9,0.017439
2021-03-02,DynamicTeamAgent,98851.1,95548.6,-1148.9,-0.011489000000000001
2021-03-02,SocialGraphAgent,99917.89,92430.39,-82.11,-0.0008211
2021-03-03,MomentumAgent,95979.8,65151.4,-4020.2,-0.040202
2021-03-03,MeanReversionAgent,105112.6,7995.8,5112.6,0.051126000000000005
2021-03-03,LowVolatilityAgent,99747.53,98812.63,-252.47,-0.0025247
2021-03-03,DrawdownBuyerAgent,97603.68,387.1,-2396.32,-0.0239632
2021-03-03,RandomAgent,98166.04,60401.8,-1833.96,-0.0183396
2021-03-03,TruthfulReporterAgent,95086.6,54846.6,-4913.4,-0.049134
2021-03-03,PersuaderAgent,108537.5,93419.45,8537.5,0.085375
2021-03-03,FreeRiderAgent,100390.9,83177.45,390.9,0.003909
2021-03-03,ContrarianAgent,100709.18,90607.68,709.18,0.0070918
2021-03-03,CommitteeTeamAgent,101794.7,93820.8,1794.7,0.017947
2021-03-03,DynamicTeamAgent,98929.33,95199.0,-1070.67,-0.010706700000000001
2021-03-03,SocialGraphAgent,99950.69,92430.39,-49.31,-0.0004931
2021-03-04,MomentumAgent,95288.0,67814.5,-4712.0,-0.04712
2021-03-04,MeanReversionAgent,100000.0,6010.8,0.0,0.0
2021-03-04,LowVolatilityAgent,99711.63,99711.63,-288.37,-0.0028837
2021-03-04,DrawdownBuyerAgent,92762.91,61.53,-7237.09,-0.0723709
2021-03-04,RandomAgent,96116.51,60287.3,-3883.49,-0.0388349
2021-03-04,TruthfulReporterAgent,92643.6,51590.9,-7356.4,-0.07356399999999999
2021-03-04,PersuaderAgent,107526.05,90756.35,7526.05,0.07526050000000001
2021-03-04,FreeRiderAgent,99692.1,81549.6,-307.9,-0.0030789999999999997
2021-03-04,ContrarianAgent,100569.23,90607.68,569.23,0.0056923
2021-03-04,CommitteeTeamAgent,101441.6,89764.3,1441.6,0.014415999999999998
2021-03-04,DynamicTeamAgent,98711.67,94873.43,-1288.33,-0.012883299999999999
2021-03-04,SocialGraphAgent,99465.79,89174.69,-534.21,-0.005342100000000001
2021-03-05,MomentumAgent,94566.5,61994.5,-5433.5,-0.054335
2021-03-05,MeanReversionAgent,99360.0,5460.8,-640.0,-0.0064
2021-03-05,LowVolatilityAgent,99711.63,94571.63,-288.37,-0.0028837
2021-03-05,DrawdownBuyerAgent,91936.81,61.53,-8063.19,-0.08063189999999999
2021-03-05,RandomAgent,95523.6,60342.3,-4476.4,-0.044764
2021-03-05,TruthfulReporterAgent,91930.9,51590.9,-8069.1,-0.080691
2021-03-05,PersuaderAgent,107477.72,90174.35,7477.72,0.0747772
2021-03-05,FreeRiderAgent,99469.71,80909.6,-530.29,-0.005302899999999999
2021-03-05,ContrarianAgent,100390.18,90607.68,390.18,0.0039018
2021-03-05,CommitteeTeamAgent,101285.9,92964.3,1285.9,0.012859
2021-03-05,DynamicTeamAgent,98692.43,95193.43,-1307.57,-0.013075699999999999
2021-03-05,SocialGraphAgent,99288.69,88592.69,-711.31,-0.0071131
2021-03-08,MomentumAgent,93757.4,57747.0,-6242.6,-0.062426
2021-03-08,MeanReversionAgent,92813.7,5284.07,-7186.3,-0.071863
2021-03-08,LowVolatilityAgent,99564.63,89578.63,-435.37,-0.0043537
2021-03-08,DrawdownBuyerAgent,85342.63,911.03,-14657.37,-0.1465737
2021-03-08,RandomAgent,93875.49,58575.0,-6124.51,-0.061245100000000004
2021-03-08,TruthfulReporterAgent,90133.9,51895.9,-9866.1,-0.098661
2021-03-08,PersuaderAgent,106187.08,93224.35,6187.08,0.0618708
2021-03-08,FreeRiderAgent,98768.6,82434.6,-1231.4,-0.012314
2021-03-08,ContrarianAgent,100325.18,88162.68,325.18,0.0032518
2021-03-08,CommitteeTeamAgent,101053.6,92403.3,1053.6,0.010535999999999998
2021-03-08,DynamicTeamAgent,98442.73,94632.43,-1557.27,-0.0155727
2021-03-08,SocialGraphAgent,98802.99,91642.69,-1197.01,-0.0119701
2021-03-09,MomentumAgent,92974.2,53544.5,-7025.8,-0.070258
2021-03-09,MeanReversionAgent,90542.85,8284.07,-9457.15,-0.0945715
